id,SIAE,SSAN,PPQ,TEFO,PHIMIN,PHIMAX,ZMIN,ZMAX,UTHRESH,SLDL
192,2.8779296875,3.43896484375,0.39365234375,0.0332177734375,15.80078125,42.8173828125,-985.3515625,743.1640625,58.7890625,regularized_coulomb
193,2.8779296875,3.43896484375,0.39365234375,0.0332177734375,21.23046875,44.9365234375,-985.3515625,743.1640625,58.7890625,regularized_coulomb
194,2.8779296875,3.43896484375,0.39365234375,0.0332177734375,21.23046875,42.8173828125,-161.1328125,743.1640625,58.7890625,regularized_coulomb
195,2.8779296875,3.43896484375,0.39365234375,0.0332177734375,21.23046875,42.8173828125,-985.3515625,938.4765625,58.7890625,regularized_coulomb
196,2.8779296875,3.43896484375,0.39365234375,0.0332177734375,21.23046875,42.8173828125,-985.3515625,743.1640625,50.0390625,regularized_coulomb
197,3.1767578125,3.27685546875,0.48056640625,0.0151708984375,15.80078125,44.9365234375,-161.1328125,938.4765625,50.0390625,regularized_coulomb
198,3.6279296875,3.06396484375,0.51865234375,0.0244677734375,26.23046875,44.0673828125,-235.3515625,993.1640625,48.7890625,regularized_coulomb
199,3.9267578125,3.06396484375,0.51865234375,0.0244677734375,26.23046875,44.0673828125,-235.3515625,993.1640625,48.7890625,regularized_coulomb
200,3.6279296875,3.40185546875,0.51865234375,0.0244677734375,26.23046875,44.0673828125,-235.3515625,993.1640625,48.7890625,regularized_coulomb
201,3.6279296875,3.06396484375,0.60556640625,0.0244677734375,26.23046875,44.0673828125,-235.3515625,993.1640625,48.7890625,regularized_coulomb
202,3.6279296875,3.06396484375,0.51865234375,0.041420898437500006,26.23046875,44.0673828125,-235.3515625,993.1640625,48.7890625,regularized_coulomb
203,3.6279296875,3.06396484375,0.51865234375,0.0244677734375,20.80078125,44.0673828125,-235.3515625,993.1640625,48.7890625,regularized_coulomb
204,3.6279296875,3.06396484375,0.51865234375,0.0244677734375,26.23046875,43.6865234375,-235.3515625,993.1640625,48.7890625,regularized_coulomb
205,3.6279296875,3.06396484375,0.51865234375,0.0244677734375,26.23046875,44.0673828125,-911.1328125,993.1640625,48.7890625,regularized_coulomb
206,3.6279296875,3.06396484375,0.51865234375,0.0244677734375,26.23046875,44.0673828125,-235.3515625,688.4765625,48.7890625,regularized_coulomb
207,3.6279296875,3.06396484375,0.51865234375,0.0244677734375,26.23046875,44.0673828125,-235.3515625,993.1640625,60.0390625,regularized_coulomb
208,3.9267578125,3.40185546875,0.60556640625,0.041420898437500006,20.80078125,43.6865234375,-911.1328125,688.4765625,60.0390625,regularized_coulomb
209,2.1279296875,3.31396484375,0.26865234375,0.0419677734375,16.23046875,41.5673828125,-735.3515625,493.1640625,68.7890625,regularized_coulomb
210,2.4267578125,3.31396484375,0.26865234375,0.0419677734375,16.23046875,41.5673828125,-735.3515625,493.1640625,68.7890625,regularized_coulomb
211,2.1279296875,3.15185546875,0.26865234375,0.0419677734375,16.23046875,41.5673828125,-735.3515625,493.1640625,68.7890625,regularized_coulomb
212,2.1279296875,3.31396484375,0.35556640625,0.0419677734375,16.23046875,41.5673828125,-735.3515625,493.1640625,68.7890625,regularized_coulomb
213,2.1279296875,3.31396484375,0.26865234375,0.0239208984375,16.23046875,41.5673828125,-735.3515625,493.1640625,68.7890625,regularized_coulomb
214,2.1279296875,3.31396484375,0.26865234375,0.0419677734375,10.80078125,41.5673828125,-735.3515625,493.1640625,68.7890625,regularized_coulomb
215,2.1279296875,3.31396484375,0.26865234375,0.0419677734375,16.23046875,41.1865234375,-735.3515625,493.1640625,68.7890625,regularized_coulomb
216,2.1279296875,3.31396484375,0.26865234375,0.0419677734375,16.23046875,41.5673828125,-411.1328125,493.1640625,68.7890625,regularized_coulomb
217,2.1279296875,3.31396484375,0.26865234375,0.0419677734375,16.23046875,41.5673828125,-735.3515625,188.4765625,68.7890625,regularized_coulomb
218,2.1279296875,3.31396484375,0.26865234375,0.0419677734375,16.23046875,41.5673828125,-735.3515625,493.1640625,40.0390625,regularized_coulomb
219,2.4267578125,3.15185546875,0.35556640625,0.0239208984375,10.80078125,41.1865234375,-411.1328125,188.4765625,40.0390625,regularized_coulomb
220,1.7529296875,3.00146484375,0.33115234375,0.046342773437500005,18.73046875,40.9423828125,-110.3515625,868.1640625,43.7890625,regularized_coulomb
221,2.8017578125,3.00146484375,0.33115234375,0.046342773437500005,18.73046875,40.9423828125,-110.3515625,868.1640625,43.7890625,regularized_coulomb
222,1.7529296875,3.46435546875,0.33115234375,0.046342773437500005,18.73046875,40.9423828125,-110.3515625,868.1640625,43.7890625,regularized_coulomb
223,1.7529296875,3.00146484375,0.29306640625,0.046342773437500005,18.73046875,40.9423828125,-110.3515625,868.1640625,43.7890625,regularized_coulomb
224,1.7529296875,3.00146484375,0.33115234375,0.0457958984375,18.73046875,40.9423828125,-110.3515625,868.1640625,43.7890625,regularized_coulomb
225,1.7529296875,3.00146484375,0.33115234375,0.046342773437500005,18.30078125,40.9423828125,-110.3515625,868.1640625,43.7890625,regularized_coulomb
226,1.7529296875,3.00146484375,0.33115234375,0.046342773437500005,18.73046875,40.5615234375,-110.3515625,868.1640625,43.7890625,regularized_coulomb
227,1.7529296875,3.00146484375,0.33115234375,0.046342773437500005,18.73046875,40.9423828125,-286.1328125,868.1640625,43.7890625,regularized_coulomb
228,1.7529296875,3.00146484375,0.33115234375,0.046342773437500005,18.73046875,40.9423828125,-110.3515625,63.4765625,43.7890625,regularized_coulomb
229,1.7529296875,3.00146484375,0.33115234375,0.046342773437500005,18.73046875,40.9423828125,-110.3515625,868.1640625,45.0390625,regularized_coulomb
230,2.8017578125,3.46435546875,0.29306640625,0.0457958984375,18.30078125,40.5615234375,-286.1328125,63.4765625,45.0390625,regularized_coulomb
231,3.2529296875,3.25146484375,0.58115234375,0.0288427734375,28.73046875,43.4423828125,-610.3515625,368.1640625,63.7890625,regularized_coulomb
232,1.3017578125,3.25146484375,0.58115234375,0.0288427734375,28.73046875,43.4423828125,-610.3515625,368.1640625,63.7890625,regularized_coulomb
233,3.2529296875,3.21435546875,0.58115234375,0.0288427734375,28.73046875,43.4423828125,-610.3515625,368.1640625,63.7890625,regularized_coulomb
234,3.2529296875,3.25146484375,0.54306640625,0.0288427734375,28.73046875,43.4423828125,-610.3515625,368.1640625,63.7890625,regularized_coulomb
235,3.2529296875,3.25146484375,0.58115234375,0.0282958984375,28.73046875,43.4423828125,-610.3515625,368.1640625,63.7890625,regularized_coulomb
236,3.2529296875,3.25146484375,0.58115234375,0.0288427734375,28.30078125,43.4423828125,-610.3515625,368.1640625,63.7890625,regularized_coulomb
237,3.2529296875,3.25146484375,0.58115234375,0.0288427734375,28.73046875,43.0615234375,-610.3515625,368.1640625,63.7890625,regularized_coulomb
238,3.2529296875,3.25146484375,0.58115234375,0.0288427734375,28.73046875,43.4423828125,-786.1328125,368.1640625,63.7890625,regularized_coulomb
239,3.2529296875,3.25146484375,0.58115234375,0.0288427734375,28.73046875,43.4423828125,-610.3515625,563.4765625,63.7890625,regularized_coulomb
240,3.2529296875,3.25146484375,0.58115234375,0.0288427734375,28.73046875,43.4423828125,-610.3515625,368.1640625,65.0390625,regularized_coulomb
241,1.3017578125,3.21435546875,0.54306640625,0.0282958984375,28.30078125,43.0615234375,-786.1328125,563.4765625,65.0390625,regularized_coulomb
242,2.5029296875,3.12646484375,0.20615234375,0.037592773437500004,23.73046875,44.6923828125,-360.3515625,118.1640625,73.7890625,regularized_coulomb
243,2.0517578125,3.12646484375,0.20615234375,0.037592773437500004,23.73046875,44.6923828125,-360.3515625,118.1640625,73.7890625,regularized_coulomb
244,2.5029296875,3.08935546875,0.20615234375,0.037592773437500004,23.73046875,44.6923828125,-360.3515625,118.1640625,73.7890625,regularized_coulomb
245,2.5029296875,3.12646484375,0.41806640625,0.037592773437500004,23.73046875,44.6923828125,-360.3515625,118.1640625,73.7890625,regularized_coulomb
246,2.5029296875,3.12646484375,0.20615234375,0.0370458984375,23.73046875,44.6923828125,-360.3515625,118.1640625,73.7890625,regularized_coulomb
247,2.5029296875,3.12646484375,0.20615234375,0.037592773437500004,13.30078125,44.6923828125,-360.3515625,118.1640625,73.7890625,regularized_coulomb
248,2.5029296875,3.12646484375,0.20615234375,0.037592773437500004,23.73046875,44.3115234375,-360.3515625,118.1640625,73.7890625,regularized_coulomb
249,2.5029296875,3.12646484375,0.20615234375,0.037592773437500004,23.73046875,44.6923828125,-36.1328125,118.1640625,73.7890625,regularized_coulomb
250,2.5029296875,3.12646484375,0.20615234375,0.037592773437500004,23.73046875,44.6923828125,-360.3515625,813.4765625,73.7890625,regularized_coulomb
251,2.5029296875,3.12646484375,0.20615234375,0.037592773437500004,23.73046875,44.6923828125,-360.3515625,118.1640625,55.0390625,regularized_coulomb
252,2.0517578125,3.08935546875,0.41806640625,0.0370458984375,13.30078125,44.3115234375,-36.1328125,813.4765625,55.0390625,regularized_coulomb
253,1.0029296875,3.37646484375,0.45615234375,0.0200927734375,13.73046875,42.1923828125,-860.3515625,618.1640625,53.7890625,regularized_coulomb
254,3.5517578125,3.37646484375,0.45615234375,0.0200927734375,13.73046875,42.1923828125,-860.3515625,618.1640625,53.7890625,regularized_coulomb
255,1.0029296875,3.33935546875,0.45615234375,0.0200927734375,13.73046875,42.1923828125,-860.3515625,618.1640625,53.7890625,regularized_coulomb
256,1.0029296875,3.37646484375,0.16806640625,0.0200927734375,13.73046875,42.1923828125,-860.3515625,618.1640625,53.7890625,regularized_coulomb
257,1.0029296875,3.37646484375,0.45615234375,0.0195458984375,13.73046875,42.1923828125,-860.3515625,618.1640625,53.7890625,regularized_coulomb
258,1.0029296875,3.37646484375,0.45615234375,0.0200927734375,23.30078125,42.1923828125,-860.3515625,618.1640625,53.7890625,regularized_coulomb
259,1.0029296875,3.37646484375,0.45615234375,0.0200927734375,13.73046875,41.8115234375,-860.3515625,618.1640625,53.7890625,regularized_coulomb
260,1.0029296875,3.37646484375,0.45615234375,0.0200927734375,13.73046875,42.1923828125,-536.1328125,618.1640625,53.7890625,regularized_coulomb
261,1.0029296875,3.37646484375,0.45615234375,0.0200927734375,13.73046875,42.1923828125,-860.3515625,313.4765625,53.7890625,regularized_coulomb
262,1.0029296875,3.37646484375,0.45615234375,0.0200927734375,13.73046875,42.1923828125,-860.3515625,618.1640625,75.0390625,regularized_coulomb
263,3.5517578125,3.33935546875,0.16806640625,0.0195458984375,23.30078125,41.8115234375,-536.1328125,313.4765625,75.0390625,regularized_coulomb
264,1.00439453125,3.188232421875,0.373876953125,0.032038574218750004,21.142578125,44.22119140625,-758.30078125,587.40234375,67.87109375,regularized_coulomb
265,3.01416015625,3.188232421875,0.373876953125,0.032038574218750004,21.142578125,44.22119140625,-758.30078125,587.40234375,67.87109375,regularized_coulomb
266,1.00439453125,3.410888671875,0.373876953125,0.032038574218750004,21.142578125,44.22119140625,-758.30078125,587.40234375,67.87109375,regularized_coulomb
267,1.00439453125,3.188232421875,0.610693359375,0.032038574218750004,21.142578125,44.22119140625,-758.30078125,587.40234375,67.87109375,regularized_coulomb
268,1.00439453125,3.188232421875,0.373876953125,0.039729003906250004,21.142578125,44.22119140625,-758.30078125,587.40234375,67.87109375,regularized_coulomb
269,1.00439453125,3.188232421875,0.373876953125,0.032038574218750004,16.767578125,44.22119140625,-758.30078125,587.40234375,67.87109375,regularized_coulomb
270,1.00439453125,3.188232421875,0.373876953125,0.032038574218750004,21.142578125,40.66162109375,-758.30078125,587.40234375,67.87109375,regularized_coulomb
271,1.00439453125,3.188232421875,0.373876953125,0.032038574218750004,21.142578125,44.22119140625,-143.06640625,587.40234375,67.87109375,regularized_coulomb
272,1.00439453125,3.188232421875,0.373876953125,0.032038574218750004,21.142578125,44.22119140625,-758.30078125,854.98046875,67.87109375,regularized_coulomb
273,1.00439453125,3.188232421875,0.373876953125,0.032038574218750004,21.142578125,44.22119140625,-758.30078125,587.40234375,47.91015625,regularized_coulomb
274,3.01416015625,3.410888671875,0.610693359375,0.039729003906250004,16.767578125,40.66162109375,-143.06640625,854.98046875,47.91015625,regularized_coulomb
275,2.50439453125,3.438232421875,0.623876953125,0.049538574218750006,11.142578125,41.72119140625,-258.30078125,87.40234375,47.87109375,regularized_coulomb
276,1.51416015625,3.438232421875,0.623876953125,0.049538574218750006,11.142578125,41.72119140625,-258.30078125,87.40234375,47.87109375,regularized_coulomb
277,2.50439453125,3.160888671875,0.623876953125,0.049538574218750006,11.142578125,41.72119140625,-258.30078125,87.40234375,47.87109375,regularized_coulomb
278,2.50439453125,3.438232421875,0.360693359375,0.049538574218750006,11.142578125,41.72119140625,-258.30078125,87.40234375,47.87109375,regularized_coulomb
279,2.50439453125,3.438232421875,0.623876953125,0.02222900390625,11.142578125,41.72119140625,-258.30078125,87.40234375,47.87109375,regularized_coulomb
280,2.50439453125,3.438232421875,0.623876953125,0.049538574218750006,26.767578125,41.72119140625,-258.30078125,87.40234375,47.87109375,regularized_coulomb
281,2.50439453125,3.438232421875,0.623876953125,0.049538574218750006,11.142578125,43.16162109375,-258.30078125,87.40234375,47.87109375,regularized_coulomb
282,2.50439453125,3.438232421875,0.623876953125,0.049538574218750006,11.142578125,41.72119140625,-643.06640625,87.40234375,47.87109375,regularized_coulomb
283,2.50439453125,3.438232421875,0.623876953125,0.049538574218750006,11.142578125,41.72119140625,-258.30078125,354.98046875,47.87109375,regularized_coulomb
284,2.50439453125,3.438232421875,0.623876953125,0.049538574218750006,11.142578125,41.72119140625,-258.30078125,87.40234375,67.91015625,regularized_coulomb
285,1.51416015625,3.160888671875,0.360693359375,0.02222900390625,26.767578125,43.16162109375,-643.06640625,354.98046875,67.91015625,regularized_coulomb
286,3.25439453125,3.063232421875,0.248876953125,0.02328857421875,16.142578125,40.47119140625,-508.30078125,337.40234375,57.87109375,regularized_coulomb
287,2.26416015625,3.063232421875,0.248876953125,0.02328857421875,16.142578125,40.47119140625,-508.30078125,337.40234375,57.87109375,regularized_coulomb
288,3.25439453125,3.035888671875,0.248876953125,0.02328857421875,16.142578125,40.47119140625,-508.30078125,337.40234375,57.87109375,regularized_coulomb
289,3.25439453125,3.063232421875,0.235693359375,0.02328857421875,16.142578125,40.47119140625,-508.30078125,337.40234375,57.87109375,regularized_coulomb
290,3.25439453125,3.063232421875,0.248876953125,0.048479003906250005,16.142578125,40.47119140625,-508.30078125,337.40234375,57.87109375,regularized_coulomb
291,3.25439453125,3.063232421875,0.248876953125,0.02328857421875,11.767578125,40.47119140625,-508.30078125,337.40234375,57.87109375,regularized_coulomb
292,3.25439453125,3.063232421875,0.248876953125,0.02328857421875,16.142578125,44.41162109375,-508.30078125,337.40234375,57.87109375,regularized_coulomb
293,3.25439453125,3.063232421875,0.248876953125,0.02328857421875,16.142578125,40.47119140625,-393.06640625,337.40234375,57.87109375,regularized_coulomb
294,3.25439453125,3.063232421875,0.248876953125,0.02328857421875,16.142578125,40.47119140625,-508.30078125,104.98046875,57.87109375,regularized_coulomb
295,3.25439453125,3.063232421875,0.248876953125,0.02328857421875,16.142578125,40.47119140625,-508.30078125,337.40234375,57.91015625,regularized_coulomb
296,2.26416015625,3.035888671875,0.235693359375,0.048479003906250005,11.767578125,44.41162109375,-393.06640625,104.98046875,57.91015625,regularized_coulomb
297,1.75439453125,3.313232421875,0.498876953125,0.04078857421875,26.142578125,42.97119140625,-8.30078125,837.40234375,77.87109375,regularized_coulomb
298,3.76416015625,3.313232421875,0.498876953125,0.04078857421875,26.142578125,42.97119140625,-8.30078125,837.40234375,77.87109375,regularized_coulomb
299,1.75439453125,3.285888671875,0.498876953125,0.04078857421875,26.142578125,42.97119140625,-8.30078125,837.40234375,77.87109375,regularized_coulomb
300,1.75439453125,3.313232421875,0.485693359375,0.04078857421875,26.142578125,42.97119140625,-8.30078125,837.40234375,77.87109375,regularized_coulomb
301,1.75439453125,3.313232421875,0.498876953125,0.03097900390625,26.142578125,42.97119140625,-8.30078125,837.40234375,77.87109375,regularized_coulomb
302,1.75439453125,3.313232421875,0.498876953125,0.04078857421875,21.767578125,42.97119140625,-8.30078125,837.40234375,77.87109375,regularized_coulomb
303,1.75439453125,3.313232421875,0.498876953125,0.04078857421875,26.142578125,41.91162109375,-8.30078125,837.40234375,77.87109375,regularized_coulomb
304,1.75439453125,3.313232421875,0.498876953125,0.04078857421875,26.142578125,42.97119140625,-893.06640625,837.40234375,77.87109375,regularized_coulomb
305,1.75439453125,3.313232421875,0.498876953125,0.04078857421875,26.142578125,42.97119140625,-8.30078125,604.98046875,77.87109375,regularized_coulomb
306,1.75439453125,3.313232421875,0.498876953125,0.04078857421875,26.142578125,42.97119140625,-8.30078125,837.40234375,77.91015625,regularized_coulomb
307,3.76416015625,3.285888671875,0.485693359375,0.03097900390625,21.767578125,41.91162109375,-893.06640625,604.98046875,77.91015625,regularized_coulomb
308,2.12939453125,3.000732421875,0.561376953125,0.03641357421875,28.642578125,44.84619140625,-633.30078125,462.40234375,52.87109375,regularized_coulomb
309,1.13916015625,3.000732421875,0.561376953125,0.03641357421875,28.642578125,44.84619140625,-633.30078125,462.40234375,52.87109375,regularized_coulomb
310,2.12939453125,3.098388671875,0.561376953125,0.03641357421875,28.642578125,44.84619140625,-633.30078125,462.40234375,52.87109375,regularized_coulomb
311,2.12939453125,3.000732421875,0.423193359375,0.03641357421875,28.642578125,44.84619140625,-633.30078125,462.40234375,52.87109375,regularized_coulomb
312,2.12939453125,3.000732421875,0.561376953125,0.04410400390625,28.642578125,44.84619140625,-633.30078125,462.40234375,52.87109375,regularized_coulomb
313,2.12939453125,3.000732421875,0.561376953125,0.03641357421875,29.267578125,44.84619140625,-633.30078125,462.40234375,52.87109375,regularized_coulomb
314,2.12939453125,3.000732421875,0.561376953125,0.03641357421875,28.642578125,41.28662109375,-633.30078125,462.40234375,52.87109375,regularized_coulomb
315,2.12939453125,3.000732421875,0.561376953125,0.03641357421875,28.642578125,44.84619140625,-768.06640625,462.40234375,52.87109375,regularized_coulomb
316,2.12939453125,3.000732421875,0.561376953125,0.03641357421875,28.642578125,44.84619140625,-633.30078125,729.98046875,52.87109375,regularized_coulomb
317,2.12939453125,3.000732421875,0.561376953125,0.03641357421875,28.642578125,44.84619140625,-633.30078125,462.40234375,72.91015625,regularized_coulomb
318,1.13916015625,3.098388671875,0.423193359375,0.04410400390625,29.267578125,41.28662109375,-768.06640625,729.98046875,72.91015625,regularized_coulomb
319,3.62939453125,3.250732421875,0.311376953125,0.01891357421875,18.642578125,42.34619140625,-133.30078125,962.40234375,72.87109375,regularized_coulomb
320,2.63916015625,3.250732421875,0.311376953125,0.01891357421875,18.642578125,42.34619140625,-133.30078125,962.40234375,72.87109375,regularized_coulomb
321,3.62939453125,3.348388671875,0.311376953125,0.01891357421875,18.642578125,42.34619140625,-133.30078125,962.40234375,72.87109375,regularized_coulomb
322,3.62939453125,3.250732421875,0.173193359375,0.01891357421875,18.642578125,42.34619140625,-133.30078125,962.40234375,72.87109375,regularized_coulomb
323,3.62939453125,3.250732421875,0.311376953125,0.02660400390625,18.642578125,42.34619140625,-133.30078125,962.40234375,72.87109375,regularized_coulomb
324,3.62939453125,3.250732421875,0.311376953125,0.01891357421875,19.267578125,42.34619140625,-133.30078125,962.40234375,72.87109375,regularized_coulomb
325,3.62939453125,3.250732421875,0.311376953125,0.01891357421875,18.642578125,43.78662109375,-133.30078125,962.40234375,72.87109375,regularized_coulomb
326,3.62939453125,3.250732421875,0.311376953125,0.01891357421875,18.642578125,42.34619140625,-268.06640625,962.40234375,72.87109375,regularized_coulomb
327,3.62939453125,3.250732421875,0.311376953125,0.01891357421875,18.642578125,42.34619140625,-133.30078125,229.98046875,72.87109375,regularized_coulomb
328,3.62939453125,3.250732421875,0.311376953125,0.01891357421875,18.642578125,42.34619140625,-133.30078125,962.40234375,52.91015625,regularized_coulomb
329,2.63916015625,3.348388671875,0.173193359375,0.02660400390625,19.267578125,43.78662109375,-268.06640625,229.98046875,52.91015625,regularized_coulomb
330,2.87939453125,3.125732421875,0.436376953125,0.04516357421875,13.642578125,41.09619140625,-883.30078125,712.40234375,62.87109375,regularized_coulomb
331,3.38916015625,3.125732421875,0.436376953125,0.04516357421875,13.642578125,41.09619140625,-883.30078125,712.40234375,62.87109375,regularized_coulomb
332,2.87939453125,3.473388671875,0.436376953125,0.04516357421875,13.642578125,41.09619140625,-883.30078125,712.40234375,62.87109375,regularized_coulomb
333,2.87939453125,3.125732421875,0.298193359375,0.04516357421875,13.642578125,41.09619140625,-883.30078125,712.40234375,62.87109375,regularized_coulomb
334,2.87939453125,3.125732421875,0.436376953125,0.03535400390625,13.642578125,41.09619140625,-883.30078125,712.40234375,62.87109375,regularized_coulomb
335,2.87939453125,3.125732421875,0.436376953125,0.04516357421875,24.267578125,41.09619140625,-883.30078125,712.40234375,62.87109375,regularized_coulomb
336,2.87939453125,3.125732421875,0.436376953125,0.04516357421875,13.642578125,42.53662109375,-883.30078125,712.40234375,62.87109375,regularized_coulomb
337,2.87939453125,3.125732421875,0.436376953125,0.04516357421875,13.642578125,41.09619140625,-518.06640625,712.40234375,62.87109375,regularized_coulomb
338,2.87939453125,3.125732421875,0.436376953125,0.04516357421875,13.642578125,41.09619140625,-883.30078125,479.98046875,62.87109375,regularized_coulomb
339,2.87939453125,3.125732421875,0.436376953125,0.04516357421875,13.642578125,41.09619140625,-883.30078125,712.40234375,62.91015625,regularized_coulomb
340,3.38916015625,3.473388671875,0.298193359375,0.03535400390625,24.267578125,42.53662109375,-518.06640625,479.98046875,62.91015625,regularized_coulomb
341,1.37939453125,3.375732421875,0.186376953125,0.02766357421875,23.642578125,43.59619140625,-383.30078125,212.40234375,42.87109375,regularized_coulomb
342,1.88916015625,3.375732421875,0.186376953125,0.02766357421875,23.642578125,43.59619140625,-383.30078125,212.40234375,42.87109375,regularized_coulomb
343,1.37939453125,3.223388671875,0.186376953125,0.02766357421875,23.642578125,43.59619140625,-383.30078125,212.40234375,42.87109375,regularized_coulomb
344,1.37939453125,3.375732421875,0.548193359375,0.02766357421875,23.642578125,43.59619140625,-383.30078125,212.40234375,42.87109375,regularized_coulomb
345,1.37939453125,3.375732421875,0.186376953125,0.01785400390625,23.642578125,43.59619140625,-383.30078125,212.40234375,42.87109375,regularized_coulomb
346,1.37939453125,3.375732421875,0.186376953125,0.02766357421875,14.267578125,43.59619140625,-383.30078125,212.40234375,42.87109375,regularized_coulomb
347,1.37939453125,3.375732421875,0.186376953125,0.02766357421875,23.642578125,40.03662109375,-383.30078125,212.40234375,42.87109375,regularized_coulomb
348,1.37939453125,3.375732421875,0.186376953125,0.02766357421875,23.642578125,43.59619140625,-18.06640625,212.40234375,42.87109375,regularized_coulomb
349,1.37939453125,3.375732421875,0.186376953125,0.02766357421875,23.642578125,43.59619140625,-383.30078125,979.98046875,42.87109375,regularized_coulomb
350,1.37939453125,3.375732421875,0.186376953125,0.02766357421875,23.642578125,43.59619140625,-383.30078125,212.40234375,42.91015625,regularized_coulomb
351,1.88916015625,3.223388671875,0.548193359375,0.01785400390625,14.267578125,40.03662109375,-18.06640625,979.98046875,42.91015625,regularized_coulomb
352,1.56689453125,3.094482421875,0.405126953125,0.016726074218749998,12.392578125,42.65869140625,-695.80078125,399.90234375,50.37109375,regularized_coulomb
353,3.95166015625,3.094482421875,0.405126953125,0.016726074218749998,12.392578125,42.65869140625,-695.80078125,399.90234375,50.37109375,regularized_coulomb
354,1.56689453125,3.192138671875,0.405126953125,0.016726074218749998,12.392578125,42.65869140625,-695.80078125,399.90234375,50.37109375,regularized_coulomb
355,1.56689453125,3.094482421875,0.641943359375,0.016726074218749998,12.392578125,42.65869140625,-695.80078125,399.90234375,50.37109375,regularized_coulomb
356,1.56689453125,3.094482421875,0.405126953125,0.024416503906249998,12.392578125,42.65869140625,-695.80078125,399.90234375,50.37109375,regularized_coulomb
357,1.56689453125,3.094482421875,0.405126953125,0.016726074218749998,23.017578125,42.65869140625,-695.80078125,399.90234375,50.37109375,regularized_coulomb
358,1.56689453125,3.094482421875,0.405126953125,0.016726074218749998,12.392578125,44.72412109375,-695.80078125,399.90234375,50.37109375,regularized_coulomb
359,1.56689453125,3.094482421875,0.405126953125,0.016726074218749998,12.392578125,42.65869140625,-830.56640625,399.90234375,50.37109375,regularized_coulomb
360,1.56689453125,3.094482421875,0.405126953125,0.016726074218749998,12.392578125,42.65869140625,-695.80078125,42.48046875,50.37109375,regularized_coulomb
361,1.56689453125,3.094482421875,0.405126953125,0.016726074218749998,12.392578125,42.65869140625,-695.80078125,399.90234375,75.41015625,regularized_coulomb
362,3.95166015625,3.192138671875,0.641943359375,0.024416503906249998,23.017578125,44.72412109375,-830.56640625,42.48046875,75.41015625,regularized_coulomb
363,3.06689453125,3.344482421875,0.155126953125,0.03422607421875,22.392578125,40.15869140625,-195.80078125,899.90234375,70.37109375,regularized_coulomb
364,2.45166015625,3.344482421875,0.155126953125,0.03422607421875,22.392578125,40.15869140625,-195.80078125,899.90234375,70.37109375,regularized_coulomb
365,3.06689453125,3.442138671875,0.155126953125,0.03422607421875,22.392578125,40.15869140625,-195.80078125,899.90234375,70.37109375,regularized_coulomb
366,3.06689453125,3.344482421875,0.391943359375,0.03422607421875,22.392578125,40.15869140625,-195.80078125,899.90234375,70.37109375,regularized_coulomb
367,3.06689453125,3.344482421875,0.155126953125,0.04191650390625,22.392578125,40.15869140625,-195.80078125,899.90234375,70.37109375,regularized_coulomb
368,3.06689453125,3.344482421875,0.155126953125,0.03422607421875,13.017578125,40.15869140625,-195.80078125,899.90234375,70.37109375,regularized_coulomb
369,3.06689453125,3.344482421875,0.155126953125,0.03422607421875,22.392578125,42.22412109375,-195.80078125,899.90234375,70.37109375,regularized_coulomb
370,3.06689453125,3.344482421875,0.155126953125,0.03422607421875,22.392578125,40.15869140625,-330.56640625,899.90234375,70.37109375,regularized_coulomb
371,3.06689453125,3.344482421875,0.155126953125,0.03422607421875,22.392578125,40.15869140625,-195.80078125,542.48046875,70.37109375,regularized_coulomb
372,3.06689453125,3.344482421875,0.155126953125,0.03422607421875,22.392578125,40.15869140625,-195.80078125,899.90234375,55.41015625,regularized_coulomb
373,2.45166015625,3.442138671875,0.391943359375,0.04191650390625,13.017578125,42.22412109375,-330.56640625,542.48046875,55.41015625,regularized_coulomb
374,3.81689453125,3.219482421875,0.530126953125,0.02547607421875,27.392578125,41.40869140625,-945.80078125,649.90234375,60.37109375,regularized_coulomb
375,1.70166015625,3.219482421875,0.530126953125,0.02547607421875,27.392578125,41.40869140625,-945.80078125,649.90234375,60.37109375,regularized_coulomb
376,3.81689453125,3.317138671875,0.530126953125,0.02547607421875,27.392578125,41.40869140625,-945.80078125,649.90234375,60.37109375,regularized_coulomb
377,3.81689453125,3.219482421875,0.266943359375,0.02547607421875,27.392578125,41.40869140625,-945.80078125,649.90234375,60.37109375,regularized_coulomb
378,3.81689453125,3.219482421875,0.530126953125,0.01566650390625,27.392578125,41.40869140625,-945.80078125,649.90234375,60.37109375,regularized_coulomb
379,3.81689453125,3.219482421875,0.530126953125,0.02547607421875,28.017578125,41.40869140625,-945.80078125,649.90234375,60.37109375,regularized_coulomb
380,3.81689453125,3.219482421875,0.530126953125,0.02547607421875,27.392578125,40.97412109375,-945.80078125,649.90234375,60.37109375,regularized_coulomb
381,3.81689453125,3.219482421875,0.530126953125,0.02547607421875,27.392578125,41.40869140625,-580.56640625,649.90234375,60.37109375,regularized_coulomb
382,3.81689453125,3.219482421875,0.530126953125,0.02547607421875,27.392578125,41.40869140625,-945.80078125,792.48046875,60.37109375,regularized_coulomb
383,3.81689453125,3.219482421875,0.530126953125,0.02547607421875,27.392578125,41.40869140625,-945.80078125,649.90234375,65.41015625,regularized_coulomb
